,X_timestamp,beat_hostname,enrichment_branch_name,system_memory_actual_free,system_memory_actual_used_bytes,system_memory_actual_used_pct,system_memory_free,system_memory_swap_free,system_memory_swap_used_bytes,system_memory_swap_used_pct,system_memory_used_bytes,system_memory_used_pct,system_diskio_io_time,system_diskio_read_count,system_diskio_read_time,system_diskio_write_bytes,system_diskio_write_count,system_cpu_idle_pct,system_cpu_iowait_pct,system_cpu_irq_pct,system_cpu_nice_pct,system_cpu_softirq_pct,system_cpu_steal_pct,system_cpu_system_pct,system_cpu_total_pct,system_cpu_user_pct,HBOS
123,130123,157,20,13.389000000000001,2.502,15.74,13.389000000000001,14.368,2.523,14.93,2.502,15.74,0,0,0,0.0,0,3.98,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.01,2.6857277650711
124,130134,23,2,13.353,2.5380000000000003,15.97,13.353,14.414000000000001,2.477,14.66,2.5380000000000003,15.97,0,0,0,0.0,0,3.93,0.0,0.0,0.0,0.0,0.0,0.06,0.07,0.01,2.5259993790795923
125,130313,97,11,13.319,2.572,16.18,13.319,14.439,2.452,14.52,2.572,16.18,0,0,0,12.0,0,3.96,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.01,2.515132308732409
126,130338,92,11,13.378,2.513,15.81,13.378,14.356,2.535,15.01,2.513,15.81,0,0,0,0.0,0,3.98,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.01,2.498641121713958
127,130418,155,20,13.329,2.562,16.12,13.329,14.315,2.576,15.25,2.562,16.12,0,0,0,0.0,0,3.95,0.0,0.0,0.0,0.0,0.0,0.04,0.05,0.0,2.4941329767644804
128,130241,142,18,13.437999999999999,2.4530000000000003,15.44,13.437999999999999,14.45,2.441,14.45,2.4530000000000003,15.44,0,0,0,0.0,0,3.98,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.01,2.4829128031394374
129,130313,169,22,13.327,2.5639999999999996,16.14,13.327,14.304,2.5869999999999997,15.32,2.5639999999999996,16.14,0,0,0,0.0,0,3.97,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.01,2.4381815714353303
130,130356,90,11,13.503,2.388,15.03,13.503,14.469000000000001,2.4219999999999997,14.34,2.388,15.03,0,0,0,0.0,0,3.95,0.0,0.0,0.0,0.0,0.0,0.04,0.05,0.01,2.3113025870032637
131,130013,108,13,13.458,2.4330000000000003,15.31,13.458,14.467,2.424,14.35,2.4330000000000003,15.31,0,0,0,0.0,0,3.98,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.01,2.3068215440837534
132,130048,143,18,13.455,2.436,15.33,13.455,14.458,2.4330000000000003,14.4,2.436,15.33,0,0,0,0.0,0,3.98,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.01,2.3068215440837534
133,130352,150,19,13.529000000000002,2.362,14.86,13.529000000000002,14.482000000000001,2.4090000000000003,14.26,2.362,14.86,0,0,0,0.0,0,3.96,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.01,2.2817685084057238
134,130143,116,14,13.388,2.503,15.75,13.388,14.405999999999999,2.485,14.71,2.503,15.75,0,0,0,0.0,0,3.97,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.01,2.2449623596172263
135,130214,48,6,13.488,2.403,15.12,13.488,14.429,2.4619999999999997,14.58,2.403,15.12,0,0,0,0.0,0,3.97,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.01,2.206239012901502
136,130139,138,17,13.477,2.414,15.19,13.477,14.464,2.427,14.37,2.414,15.19,0,0,0,0.0,0,3.97,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.01,2.040553654678984
137,130244,111,13,13.331,2.56,16.11,13.331,14.417,2.474,14.65,2.56,16.11,0,0,0,0.0,0,3.93,0.0,0.0,0.0,0.0,0.0,0.06,0.07,0.01,1.9685673731713005
138,130144,146,18,13.392999999999999,2.498,15.72,13.392999999999999,14.444,2.447,14.48,2.498,15.72,0,0,0,3.5,0,3.95,0.0,0.0,0.0,0.0,0.0,0.04,0.05,0.01,1.960737232993588
139,130314,78,8,13.39,2.501,15.74,13.39,14.472999999999999,2.418,14.32,2.501,15.74,0,0,0,0.0,0,3.93,0.0,0.0,0.0,0.0,0.0,0.06,0.07,0.01,1.9118928673259283
140,130252,50,6,13.378,2.513,15.82,13.378,14.370999999999999,2.52,14.92,2.513,15.82,0,0,0,0.0,0,3.96,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.01,1.903362986116286
141,130204,170,22,13.344000000000001,2.5469999999999997,16.03,13.344000000000001,14.362,2.529,14.97,2.5469999999999997,16.03,0,0,0,0.0,0,3.96,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.0,1.9026925198816622
142,130037,101,12,13.472000000000001,2.42,15.23,13.472000000000001,14.46,2.431,14.39,2.42,15.23,0,0,0,0.0,0,3.96,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.01,1.7115434084860834
143,130202,159,20,13.359000000000002,2.532,15.93,13.359000000000002,14.446,2.445,14.48,2.532,15.93,0,0,0,4.0,0,3.96,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.01,1.5829776005608267
144,130018,135,16,13.405999999999999,2.485,15.64,13.405999999999999,14.485999999999999,2.405,14.24,2.485,15.64,0,0,0,0.0,0,3.95,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.01,1.548714964913102
145,130051,35,4,13.392000000000001,2.499,15.72,13.392000000000001,14.478,2.4130000000000003,14.28,2.499,15.72,0,0,0,0.0,0,3.95,0.0,0.0,0.0,0.0,0.0,0.04,0.05,0.01,1.379572565812749
146,130446,152,19,13.376,2.515,15.83,13.376,14.462,2.4290000000000003,14.38,2.515,15.83,0,0,0,0.0,0,3.94,0.0,0.0,0.0,0.0,0.0,0.05,0.06,0.01,1.1103436266027684
147,130333,104,12,13.415,2.476,15.58,13.415,14.488,2.403,14.23,2.476,15.58,0,0,0,0.0,0,3.97,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.01,1.05735327107883
148,130239,113,13,13.412,2.479,15.6,13.412,14.463,2.428,14.38,2.479,15.6,0,0,0,0.0,0,3.93,0.0,0.0,0.0,0.0,0.0,0.06,0.07,0.01,1.0058072715777475
149,130013,132,16,13.411,2.48,15.61,13.411,14.493,2.398,14.2,2.48,15.61,0,0,0,0.0,0,3.96,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.01,0.9186747230562207
150,130054,45,5,13.404000000000002,2.487,15.65,13.404000000000002,14.443,2.448,14.49,2.487,15.65,0,0,0,0.0,0,3.97,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.01,0.8431452275519996
151,130349,8,1,13.42,2.471,15.55,13.42,14.462,2.43,14.38,2.471,15.55,0,0,0,0.0,0,3.97,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.01,0.5286860168580849
152,130034,68,7,13.390999999999998,2.5,15.73,13.390999999999998,14.427999999999999,2.463,14.58,2.5,15.73,0,0,0,0.0,0,3.96,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.01,0.514134981359099
153,130444,102,12,13.392000000000001,2.499,15.73,13.392000000000001,14.469000000000001,2.4219999999999997,14.34,2.499,15.73,0,0,0,0.0,0,3.96,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.01,0.4873109588972325
154,130255,84,9,13.345999999999998,2.545,16.02,13.345999999999998,14.448,2.443,14.46,2.545,16.02,0,0,0,0.0,0,3.96,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.01,0.4338754279505686
155,130321,89,10,13.38,2.511,15.8,13.38,14.46,2.431,14.39,2.511,15.8,0,0,0,0.0,0,3.96,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.01,0.25845463512951095
