,X_timestamp,X_version,X_id,X_index,X_score,X_type,beat_hostname,beat_version,enrichment_branch_name,metricset_module,metricset_name,metricset_rtt,system_memory_actual_free,system_memory_actual_used_bytes,system_memory_actual_used_pct,system_memory_free,system_memory_swap_free,system_memory_swap_total,system_memory_swap_used_bytes,system_memory_swap_used_pct,system_memory_total,system_memory_used_bytes,system_memory_used_pct
4878,"December 18th 2018, 19:28:33.485",1,HxzKwmcBAOA7YPJGl7qT,metricbeat-000210,NA,doc,186,6.2.4,21,system,memory,,10.349,5.542,0.3487,10.349,10.303,16.891,6.588,0.39,15.891,5.542,0.3487
4717,"December 18th 2018, 19:33:33.487",1,2sXPwmcBrehMbwjYK2g4,metricbeat-000210,NA,doc,186,6.2.4,21,system,memory,,10.331,5.56,0.3499,10.331,10.283,16.891,6.608,0.3912,15.891,5.56,0.3499
4555,"December 18th 2018, 19:38:33.492",1,s2XTwmcBbOSZnM2xvRMC,metricbeat-000210,NA,doc,186,6.2.4,21,system,memory,,10.302,5.589,0.3517,10.302,10.22,16.891,6.671,0.3949,15.891,5.589,0.3517
4395,"December 18th 2018, 19:43:33.486",1,cG3YwmcBbOSZnM2xUy-E,metricbeat-000210,NA,doc,186,6.2.4,21,system,memory,,10.307,5.584,0.3514,10.307,10.247,16.891,6.644,0.3934,15.891,5.584,0.3514
4234,"December 18th 2018, 19:48:33.493",1,eHXcwmcBX8H-MD0_5J1j,metricbeat-000210,NA,doc,186,6.2.4,21,system,memory,,10.314,5.577,0.351,10.314,10.254,16.891,6.638,0.393,15.891,5.577,0.351
4073,"December 18th 2018, 19:53:33.491",1,YHfhwmcBbOSZnM2xd9VM,metricbeat-000210,NA,doc,186,6.2.4,21,system,memory,,10.3,5.591,0.3518,10.3,10.226,16.891,6.665,0.3946,15.891,5.591,0.3518
3912,"December 18th 2018, 19:58:33.490",1,CuPmwmcBrehMbwjYCv9y,metricbeat-000210,NA,doc,186,6.2.4,21,system,memory,,10.356,5.535,0.3483,10.356,10.301,16.891,6.59,0.3901,15.891,5.535,0.3483
3751,"December 18th 2018, 20:03:33.485",1,L1HqwmcBuqt-6aA3ny4I,metricbeat-000210,NA,doc,186,6.2.4,21,system,memory,,10.292,5.599,0.3523,10.292,10.239,16.891,6.652,0.3938,15.891,5.599,0.3523
3590,"December 18th 2018, 20:08:33.491",1,rEvvwmcBAOA7YPJGNRUz,metricbeat-000210,NA,doc,186,6.2.4,21,system,memory,,10.342,5.549,0.3492,10.342,10.265,16.891,6.626,0.3923,15.891,5.549,0.3492
3429,"December 18th 2018, 20:13:33.484",1,VBnzwmcBN4R-DFd1xwSh,metricbeat-000210,NA,doc,186,6.2.4,21,system,memory,,10.366,5.525,0.3477,10.366,10.284,16.891,6.607,0.3912,15.891,5.525,0.3477
3268,"December 18th 2018, 20:18:33.487",1,TF_4wmcBuqt-6aA3WN3D,metricbeat-000210,NA,doc,186,6.2.4,21,system,memory,,10.254,5.637,0.3547,10.254,10.204,16.891,6.687,0.3959,15.891,5.637,0.3547
3107,"December 18th 2018, 20:23:33.494",1,TFn8wmcBAOA7YPJG8vPx,metricbeat-000210,NA,doc,186,6.2.4,21,system,memory,,10.327,5.564,0.3501,10.327,10.264,16.891,6.627,0.3923,15.891,5.564,0.3501
2946,"December 18th 2018, 20:28:33.488",1,sf4Bw2cBn_oGi6rsip6s,metricbeat-000210,NA,doc,186,6.2.4,21,system,memory,,10.309,5.582,0.3512,10.309,10.263,16.891,6.628,0.3924,15.891,5.582,0.3512
2786,"December 18th 2018, 20:33:33.490",1,naIGw2cBX8H-MD0_GE_H,metricbeat-000210,NA,doc,186,6.2.4,21,system,memory,,10.332,5.559,0.3498,10.332,10.291,16.891,6.6,0.3908,15.891,5.559,0.3498
2625,"December 18th 2018, 20:38:33.489",1,cqIKw2cBbOSZnM2xqxny,metricbeat-000210,NA,doc,186,6.2.4,21,system,memory,,10.335,5.556,0.3496,10.335,10.278,16.891,6.613,0.3915,15.891,5.556,0.3496
2464,"December 18th 2018, 20:43:33.492",1,o6UPw2cBbOSZnM2xPm9v,metricbeat-000210,NA,doc,186,6.2.4,21,system,memory,,10.277,5.614,0.3533,10.277,10.232,16.891,6.659,0.3942,15.891,5.614,0.3533
2303,"December 18th 2018, 20:48:33.483",1,#NAME?,metricbeat-000210,NA,doc,186,6.2.4,21,system,memory,,10.322,5.569,0.3504,10.322,10.27,16.891,6.621,0.392,15.891,5.569,0.3504
2142,"December 18th 2018, 20:53:33.484",1,OA8Yw2cBn_oGi6rscNcv,metricbeat-000210,NA,doc,186,6.2.4,21,system,memory,,10.34,5.551,0.3493,10.34,10.286,16.891,6.605,0.3911,15.891,5.551,0.3493
1981,"December 18th 2018, 20:58:33.483",1,4LIcw2cBX8H-MD0_-wJA,metricbeat-000210,NA,doc,186,6.2.4,21,system,memory,,10.336,5.555,0.3495,10.336,10.287,16.891,6.604,0.391,15.891,5.555,0.3495
1819,"December 18th 2018, 21:03:33.486",1,qxMhw2cBxOZ1qs_pkM3l,metricbeat-000210,NA,doc,186,6.2.4,21,system,memory,,10.342,5.549,0.3492,10.342,10.291,16.891,6.6,0.3907,15.891,5.549,0.3492
1658,"December 18th 2018, 21:08:33.495",1,ZT4mw2cBdDbnrhqkIWcY,metricbeat-000210,NA,doc,186,6.2.4,21,system,memory,,10.344,5.547,0.3491,10.344,10.273,16.891,6.618,0.3918,15.891,5.547,0.3491
1496,"December 18th 2018, 21:13:33.501",1,yCIqw2cBrehMbwjYuDEv,metricbeat-000210,NA,doc,186,6.2.4,21,system,memory,,10.309,5.582,0.3513,10.309,10.245,16.891,6.646,0.3935,15.891,5.582,0.3513
1334,"December 18th 2018, 21:18:33.487",1,fEUvw2cBdDbnrhqkSaSf,metricbeat-000210,NA,doc,186,6.2.4,21,system,memory,,10.267,5.624,0.3539,10.267,10.21,16.891,6.681,0.3956,15.891,5.624,0.3539
1173,"December 18th 2018, 21:23:33.493",1,YiMzw2cBxOZ1qs_p3ixt,metricbeat-000210,NA,doc,186,6.2.4,21,system,memory,,10.315,5.576,0.3509,10.315,10.229,16.891,6.662,0.3944,15.891,5.576,0.3509
1012,"December 18th 2018, 21:28:33.499",1,Oyg4w2cBn_oGi6rsc73_,metricbeat-000210,NA,doc,186,6.2.4,21,system,memory,,10.354,5.537,0.3485,10.354,10.292,16.891,6.599,0.3907,15.891,5.537,0.3485
849,"December 18th 2018, 21:33:33.495",1,e9A9w2cB6ZGVNHRkqkxF,metricbeat-000210,NA,doc,186,6.2.4,21,system,memory,,10.34,5.551,0.3493,10.34,10.289,16.891,6.602,0.3909,15.891,5.551,0.3493
687,"December 18th 2018, 21:38:33.486",1,xVJCw2cBdDbnrhqkFsRG,metricbeat-000210,NA,doc,186,6.2.4,21,system,memory,,10.345,5.546,0.349,10.345,10.276,16.891,6.615,0.3916,15.891,5.546,0.349
524,"December 18th 2018, 21:43:33.484",1,ONZGw2cB6ZGVNHRkLzRl,metricbeat-000210,NA,doc,186,6.2.4,21,system,memory,,10.292,5.599,0.3523,10.292,10.244,16.891,6.647,0.3935,15.891,5.599,0.3523
362,"December 18th 2018, 21:48:33.494",1,JtFKw2cBbOSZnM2xwBnX,metricbeat-000210,NA,doc,186,6.2.4,21,system,memory,,10.328,5.563,0.3501,10.328,10.283,16.891,6.608,0.3912,15.891,5.563,0.3501
202,"December 18th 2018, 21:53:33.493",1,8zhPw2cBn_oGi6rsVhCc,metricbeat-000210,NA,doc,186,6.2.4,21,system,memory,,10.361,5.53,0.348,10.361,10.309,16.891,6.582,0.3897,15.891,5.53,0.348
44,"December 18th 2018, 21:58:33.500",1,5ztTw2cBn_oGi6rs6zFx,metricbeat-000210,NA,doc,186,6.2.4,21,system,memory,,10.321,5.57,0.3505,10.321,10.276,16.891,6.615,0.3916,15.891,5.57,0.3505
17127,"December 18th 2018, 13:02:03.199",1,mhIBwmcBN4R-DFd1MLzU,metricbeat-000209,NA,doc,187,6.2.4,21,system,memory,,13.541,2.35,0.1479,13.541,14.575,16.891,2.316,0.1371,15.891,2.35,0.1479
16971,"December 18th 2018, 13:07:03.196",1,3osCwmcBX8H-MD0_GJmn,metricbeat-000209,NA,doc,187,6.2.4,21,system,memory,,13.526,2.365,0.1488,13.526,14.555,16.891,2.336,0.1383,15.891,2.365,0.1488
16816,"December 18th 2018, 13:12:03.194",1,nokMwmcBbOSZnM2xG3VS,metricbeat-000209,NA,doc,187,6.2.4,21,system,memory,,13.556,2.335,0.1469,13.556,14.592,16.891,2.299,0.1361,15.891,2.335,0.1469
16662,"December 18th 2018, 13:17:03.193",1,TJ8owmcBX8H-MD0_utWr,metricbeat-000209,NA,doc,187,6.2.4,21,system,memory,120,13.539,2.352,0.148,13.539,14.586,16.891,2.305,0.1365,15.891,2.352,0.148
16507,"December 18th 2018, 13:22:03.190",1,MZ0qwmcBbOSZnM2xYuhi,metricbeat-000209,NA,doc,187,6.2.4,21,system,memory,197,13.541,2.35,0.1479,13.541,14.59,16.891,2.301,0.1362,15.891,2.35,0.1479
16350,"December 18th 2018, 13:27:03.186",1,6o4QwmcBbOSZnM2xonkP,metricbeat-000209,NA,doc,187,6.2.4,21,system,memory,,13.539,2.352,0.148,13.539,14.573,16.891,2.318,0.1372,15.891,2.352,0.148
16195,"December 18th 2018, 13:32:03.188",1,NPERwmcBxOZ1qs_ppHFv,metricbeat-000209,NA,doc,187,6.2.4,21,system,memory,215,13.546,2.345,0.1476,13.546,14.584,16.891,2.307,0.1366,15.891,2.345,0.1476
16040,"December 18th 2018, 13:37:03.195",1,W5USwmcBX8H-MD0_XNht,metricbeat-000209,NA,doc,187,6.2.4,21,system,memory,,13.189,2.703,0.1701,13.189,14.209,16.891,2.682,0.1588,15.891,2.703,0.1701
15884,"December 18th 2018, 13:42:03.182",1,TVcTwmcBAOA7YPJGOv1N,metricbeat-000209,NA,doc,187,6.2.4,21,system,memory,,12.185,3.706,0.2332,12.185,12.994,16.891,3.897,0.2307,15.891,3.706,0.2332
15724,"December 18th 2018, 13:47:03.180",1,wFohwmcBAOA7YPJGIyin,metricbeat-000209,NA,doc,187,6.2.4,21,system,memory,,12.073,3.818,0.2402,12.073,12.896,16.891,3.995,0.2365,15.891,3.818,0.2402
15556,"December 18th 2018, 13:52:03.180",1,QK44wmcBX8H-MD0_zDCz,metricbeat-000209,NA,doc,187,6.2.4,21,system,memory,,12.038,3.854,0.2425,12.038,12.863,16.891,4.028,0.2385,15.891,3.854,0.2425
15399,"December 18th 2018, 13:57:03.179",1,cWgnwmcBuqt-6aA3i2gU,metricbeat-000209,NA,doc,187,6.2.4,21,system,memory,,12.079,3.812,0.2399,12.079,12.856,16.891,4.035,0.2389,15.891,3.812,0.2399
15242,"December 18th 2018, 14:02:03.177",1,twEowmcBrehMbwjYKEKV,metricbeat-000209,NA,doc,187,6.2.4,21,system,memory,,12.105,3.786,0.2382,12.105,12.962,16.891,3.929,0.2326,15.891,3.786,0.2382
15083,"December 18th 2018, 14:07:03.176",1,bP0pwmcBxOZ1qs_pPfcW,metricbeat-000209,NA,doc,187,6.2.4,21,system,memory,,11.858,4.033,0.2538,11.858,12.737,16.891,4.154,0.2459,15.891,4.033,0.2538
14925,"December 18th 2018, 14:12:03.178",1,GysywmcBN4R-DFd126ey,metricbeat-000209,NA,doc,187,6.2.4,21,system,memory,,11.908,3.983,0.2507,11.908,12.747,16.891,4.144,0.2453,15.891,3.983,0.2507
14767,"December 18th 2018, 14:17:03.173",1,4YM8wmcBuqt-6aA38h9d,metricbeat-000209,NA,doc,187,6.2.4,21,system,memory,,11.938,3.953,0.2488,11.938,12.796,16.891,4.095,0.2424,15.891,3.953,0.2488
14609,"December 18th 2018, 14:22:03.180",1,Sbo_wmcBX8H-MD0_Y0s8,metricbeat-000209,NA,doc,187,6.2.4,21,system,memory,,11.91,3.981,0.2505,11.91,12.767,16.891,4.124,0.2441,15.891,3.981,0.2505
14451,"December 18th 2018, 14:27:03.173",1,zBlAwmcBxOZ1qs_p3Jd_,metricbeat-000209,NA,doc,187,6.2.4,21,system,memory,,11.934,3.957,0.249,11.934,12.791,16.891,4.1,0.2427,15.891,3.957,0.249
14293,"December 18th 2018, 14:32:03.171",1,#NAME?,metricbeat-000209,NA,doc,187,6.2.4,21,system,memory,,11.95,3.941,0.248,11.95,12.734,16.891,4.157,0.2461,15.891,3.941,0.248
14135,"December 18th 2018, 14:37:03.160",1,XAw1wmcBrehMbwjY7VpM,metricbeat-000209,NA,doc,187,6.2.4,21,system,memory,,11.847,4.044,0.2545,11.847,12.621,16.891,4.27,0.2528,15.891,4.044,0.2545
13976,"December 18th 2018, 14:42:03.107",1,Ri42wmcBdDbnrhqkyXZn,metricbeat-000209,NA,doc,187,6.2.4,21,system,memory,,11.908,3.984,0.2507,11.908,12.743,16.891,4.148,0.2456,15.891,3.984,0.2507
13818,"December 18th 2018, 14:47:03.055",1,GY5GwmcBuqt-6aA3UeqE,metricbeat-000209,NA,doc,187,6.2.4,21,system,memory,,11.837,4.054,0.2551,11.837,12.682,16.891,4.209,0.2492,15.891,4.054,0.2551
13661,"December 18th 2018, 14:52:03.009",1,K604wmcBX8H-MD0_seZh,metricbeat-000209,NA,doc,187,6.2.4,21,system,memory,,11.884,4.007,0.2521,11.884,12.74,16.891,4.151,0.2457,15.891,4.007,0.2521
13503,"December 18th 2018, 14:57:02.965",1,Fjc5wmcBN4R-DFd1PeDZ,metricbeat-000209,NA,doc,187,6.2.4,21,system,memory,,11.857,4.034,0.2538,11.857,12.592,16.891,4.299,0.2545,15.891,4.034,0.2538
13345,"December 18th 2018, 15:02:02.923",1,kcxNwmcB6ZGVNHRkeLth,metricbeat-000209,NA,doc,187,6.2.4,21,system,memory,296,11.888,4.003,0.2519,11.888,12.742,16.891,4.149,0.2457,15.891,4.003,0.2519
13187,"December 18th 2018, 15:07:02.887",1,CxU6wmcBrehMbwjYq0LA,metricbeat-000209,NA,doc,187,6.2.4,21,system,memory,,11.818,4.073,0.2563,11.818,12.583,16.891,4.308,0.2551,15.891,4.073,0.2563
13029,"December 18th 2018, 15:12:02.851",1,fLY6wmcB6ZGVNHRk-2u7,metricbeat-000209,NA,doc,187,6.2.4,21,system,memory,,11.639,4.252,0.2676,11.639,12.524,16.891,4.367,0.2585,15.891,4.252,0.2676
12870,"December 18th 2018, 15:17:02.819",1,zspTwmcBbOSZnM2xY3di,metricbeat-000209,NA,doc,187,6.2.4,21,system,memory,,11.852,4.039,0.2542,11.852,12.665,16.891,4.226,0.2502,15.891,4.039,0.2542
12711,"December 18th 2018, 15:22:02.788",1,Bi1UwmcBxOZ1qs_pm7iO,metricbeat-000209,NA,doc,187,6.2.4,21,system,memory,,11.86,4.031,0.2537,11.86,12.69,16.891,4.201,0.2487,15.891,4.031,0.2537
12552,"December 18th 2018, 15:27:02.762",1,27s8wmcB6ZGVNHRkz1lL,metricbeat-000209,NA,doc,187,6.2.4,21,system,memory,,11.827,4.064,0.2557,11.827,12.66,16.891,4.231,0.2505,15.891,4.064,0.2557
12393,"December 18th 2018, 15:32:02.735",1,QJRZwmcBAOA7YPJGsnZJ,metricbeat-000209,NA,doc,187,6.2.4,21,system,memory,,11.84,4.051,0.2549,11.84,12.69,16.891,4.201,0.2487,15.891,4.051,0.2549
12235,"December 18th 2018, 15:37:02.710",1,5B5AwmcBrehMbwjYRASP,metricbeat-000209,NA,doc,187,6.2.4,21,system,memory,,11.819,4.072,0.2562,11.819,12.654,16.891,4.237,0.2508,15.891,4.072,0.2562
12076,"December 18th 2018, 15:42:02.692",1,Lh9BwmcBrehMbwjYBGFG,metricbeat-000209,NA,doc,187,6.2.4,21,system,memory,,11.774,4.117,0.2591,11.774,12.613,16.891,4.278,0.2533,15.891,4.117,0.2591
11917,"December 18th 2018, 15:47:02.667",1,nEVBwmcBN4R-DFd1H-Mm,metricbeat-000209,NA,doc,187,6.2.4,21,system,memory,,11.853,4.038,0.2541,11.853,12.712,16.891,4.179,0.2474,15.891,4.038,0.2541
11757,"December 18th 2018, 15:52:02.648",1,bjtgwmcBn_oGi6rsbyEf,metricbeat-000209,NA,doc,187,6.2.4,21,system,memory,,11.62,4.271,0.2687,11.62,12.441,16.891,4.45,0.2635,15.891,4.271,0.2687
11597,"December 18th 2018, 15:57:02.630",1,PMNCwmcB6ZGVNHRkRFWA,metricbeat-000209,NA,doc,187,6.2.4,21,system,memory,,10.919,4.972,0.3129,10.919,11.661,16.891,5.23,0.3096,15.891,4.972,0.3129
11436,"December 18th 2018, 16:02:02.613",1,KdliwmcBbOSZnM2xSLzi,metricbeat-000209,NA,doc,187,6.2.4,21,system,memory,,10.803,5.088,0.3202,10.803,11.543,16.891,5.348,0.3166,15.891,5.088,0.3202
11276,"December 18th 2018, 16:07:02.598",1,iCBFwmcBxOZ1qs_pFpjt,metricbeat-000209,NA,doc,187,6.2.4,21,system,memory,288,10.771,5.12,0.3222,10.771,11.513,16.891,5.378,0.3184,15.891,5.12,0.3222
11116,"December 18th 2018, 16:12:02.583",1,yyhHwmcBrehMbwjYry4G,metricbeat-000209,NA,doc,187,6.2.4,21,system,memory,,11.024,4.867,0.3063,11.024,11.842,16.891,5.049,0.2989,15.891,4.867,0.3063
10956,"December 18th 2018, 16:17:02.569",1,WU9JwmcBN4R-DFd1XZ6K,metricbeat-000209,NA,doc,187,6.2.4,21,system,memory,,11.008,4.883,0.3073,11.008,11.704,16.891,5.187,0.3071,15.891,4.883,0.3073
10796,"December 18th 2018, 16:22:02.557",1,gSZNwmcBxOZ1qs_pC1ex,metricbeat-000209,NA,doc,187,6.2.4,21,system,memory,,11.094,4.797,0.3019,11.094,11.812,16.891,5.079,0.3007,15.891,4.797,0.3019
10636,"December 18th 2018, 16:27:02.545",1,flNOwmcBN4R-DFd1wIEg,metricbeat-000209,NA,doc,187,6.2.4,21,system,memory,,11.204,4.687,0.295,11.204,12.023,16.891,4.868,0.2882,15.891,4.687,0.295
10476,"December 18th 2018, 16:32:02.533",1,Cc9RwmcB6ZGVNHRkcRYf,metricbeat-000209,NA,doc,187,6.2.4,21,system,memory,,11.155,4.736,0.2981,11.155,11.958,16.891,4.933,0.2921,15.891,4.736,0.2981
10316,"December 18th 2018, 16:37:02.524",1,0NFTwmcB6ZGVNHRkITCk,metricbeat-000209,NA,doc,187,6.2.4,21,system,memory,,10.802,5.089,0.3202,10.802,11.556,16.891,5.335,0.3159,15.891,5.089,0.3202
10157,"December 18th 2018, 16:42:02.514",1,ZjFTwmcBrehMbwjYvYhT,metricbeat-000209,NA,doc,187,6.2.4,21,system,memory,,10.562,5.329,0.3353,10.562,11.327,16.891,5.564,0.3294,15.891,5.329,0.3353
9997,"December 18th 2018, 16:47:02.505",1,CORrwmcBbOSZnM2xre0u,metricbeat-000209,NA,doc,187,6.2.4,21,system,memory,,10.583,5.308,0.334,10.583,11.354,16.891,5.537,0.3278,15.891,5.308,0.334
9837,"December 18th 2018, 16:52:02.497",1,QOpswmcBX8H-MD0_2jqc,metricbeat-000209,NA,doc,187,6.2.4,21,system,memory,,10.559,5.332,0.3356,10.559,11.332,16.891,5.559,0.3291,15.891,5.332,0.3356
9677,"December 18th 2018, 16:57:02.507",1,SJRZwmcBAOA7YPJGaxsT,metricbeat-000209,NA,doc,187,6.2.4,21,system,memory,,10.462,5.429,0.3416,10.462,11.187,16.891,5.704,0.3377,15.891,5.429,0.3416
9516,"December 18th 2018, 17:02:02.505",1,KTVcwmcBn_oGi6rsHPok,metricbeat-000209,NA,doc,187,6.2.4,21,system,memory,,10.494,5.397,0.3397,10.494,11.253,16.891,5.638,0.3338,15.891,5.397,0.3397
9356,"December 18th 2018, 17:07:02.508",1,lvFvwmcB6ZGVNHRknQG5,metricbeat-000209,NA,doc,187,6.2.4,21,system,memory,,10.434,5.457,0.3434,10.434,11.187,16.891,5.704,0.3377,15.891,5.457,0.3434
9198,"December 18th 2018, 17:12:02.513",1,pdtewmcB6ZGVNHRkWn8C,metricbeat-000209,NA,doc,187,6.2.4,21,system,memory,,10.34,5.551,0.3493,10.34,11.087,16.891,5.804,0.3436,15.891,5.551,0.3493
9043,"December 18th 2018, 17:17:02.517",1,BtVfwmcBbOSZnM2xPuUD,metricbeat-000209,NA,doc,187,6.2.4,21,system,memory,,10.464,5.427,0.3415,10.464,11.239,16.891,5.652,0.3346,15.891,5.427,0.3415
8888,"December 18th 2018, 17:22:02.519",1,i9ZgwmcBbOSZnM2xYrxS,metricbeat-000209,NA,doc,187,6.2.4,21,system,memory,,10.436,5.455,0.3433,10.436,11.207,16.891,5.684,0.3365,15.891,5.455,0.3433
8733,"December 18th 2018, 17:27:02.523",1,kdxhwmcBX8H-MD0_EQ2D,metricbeat-000209,NA,doc,187,6.2.4,21,system,memory,,11.262,4.629,0.2913,11.262,12.08,16.891,4.811,0.2848,15.891,4.629,0.2913
8578,"December 18th 2018, 17:32:02.528",1,V75zwmcBuqt-6aA3JXeb,metricbeat-000209,NA,doc,187,6.2.4,21,system,memory,,11.366,4.525,0.2848,11.366,12.198,16.891,4.693,0.2779,15.891,4.525,0.2848
8423,"December 18th 2018, 17:37:02.534",1,0EBkwmcBn_oGi6rsitIa,metricbeat-000209,NA,doc,187,6.2.4,21,system,memory,,11.183,4.708,0.2963,11.183,12.006,16.891,4.885,0.2892,15.891,4.708,0.2963
8268,"December 18th 2018, 17:42:02.534",1,2UVpwmcBn_oGi6rsEQFe,metricbeat-000209,NA,doc,187,6.2.4,21,system,memory,,11.294,4.597,0.2893,11.294,12.129,16.891,4.762,0.2819,15.891,4.597,0.2893
8113,"December 18th 2018, 17:47:02.531",1,H7d0wmcBAOA7YPJG5AW3,metricbeat-000209,NA,doc,187,6.2.4,21,system,memory,,11.343,4.549,0.2862,11.343,12.131,16.891,4.76,0.2818,15.891,4.549,0.2862
7957,"December 18th 2018, 17:52:02.535",1,X_FywmcBX8H-MD0_PoMM,metricbeat-000209,NA,doc,187,6.2.4,21,system,memory,,11.34,4.551,0.2864,11.34,12.162,16.891,4.729,0.28,15.891,4.551,0.2864
7800,"December 18th 2018, 17:57:02.537",1,S1Z3wmcBxOZ1qs_p2VJq,metricbeat-000209,NA,doc,187,6.2.4,21,system,memory,477,11.45,4.441,0.2794,11.45,12.277,16.891,4.614,0.2731,15.891,4.441,0.2794
7642,"December 18th 2018, 18:02:02.537",1,_YB7wmcBdDbnrhqkaJkm,metricbeat-000210,NA,doc,187,6.2.4,21,system,memory,,11.505,4.386,0.276,11.505,12.337,16.891,4.554,0.2696,15.891,4.386,0.276
7483,"December 18th 2018, 18:07:02.538",1,R_5_wmcBbOSZnM2x9sAE,metricbeat-000210,NA,doc,187,6.2.4,21,system,memory,,11.453,4.438,0.2793,11.453,12.268,16.891,4.623,0.2737,15.891,4.438,0.2793
7323,"December 18th 2018, 18:12:02.541",1,jZCEwmcBN4R-DFd1iHQ3,metricbeat-000210,NA,doc,187,6.2.4,21,system,memory,,11.47,4.421,0.2782,11.47,12.292,16.891,4.599,0.2723,15.891,4.421,0.2782
7163,"December 18th 2018, 18:17:02.538",1,rW2JwmcBrehMbwjYHfIl,metricbeat-000210,NA,doc,187,6.2.4,21,system,memory,,11.474,4.417,0.2779,11.474,12.294,16.891,4.598,0.2722,15.891,4.417,0.2779
7003,"December 18th 2018, 18:22:02.539",1,SJONwmcBdDbnrhqkt4rs,metricbeat-000210,NA,doc,187,6.2.4,21,system,memory,,11.516,4.375,0.2753,11.516,12.328,16.891,4.563,0.2701,15.891,4.375,0.2753
6844,"December 18th 2018, 18:27:02.540",1,cZ6SwmcBN4R-DFd1RJ4O,metricbeat-000210,NA,doc,187,6.2.4,21,system,memory,,11.505,4.386,0.276,11.505,12.311,16.891,4.58,0.2712,15.891,4.386,0.276
6684,"December 18th 2018, 18:32:02.541",1,2x6WwmcB6ZGVNHRk1kRA,metricbeat-000210,NA,doc,187,6.2.4,21,system,memory,,11.414,4.477,0.2817,11.414,12.243,16.891,4.648,0.2752,15.891,4.477,0.2817
6524,"December 18th 2018, 18:37:02.542",1,9BybwmcBbOSZnM2xavhi,metricbeat-000210,NA,doc,187,6.2.4,21,system,memory,164,11.469,4.422,0.2783,11.469,12.297,16.891,4.594,0.272,15.891,4.422,0.2783
6364,"December 18th 2018, 18:42:02.540",1,tomgwmcBn_oGi6rsAg47,metricbeat-000210,NA,doc,187,6.2.4,21,system,memory,282,11.486,4.405,0.2772,11.486,12.281,16.891,4.61,0.2729,15.891,4.405,0.2772
6204,"December 18th 2018, 18:47:02.541",1,efqkwmcBuqt-6aA3ktLg,metricbeat-000210,NA,doc,187,6.2.4,21,system,memory,,11.316,4.575,0.2879,11.316,12.119,16.891,4.772,0.2825,15.891,4.575,0.2879
6043,"December 18th 2018, 18:52:02.541",1,fJSpwmcBxOZ1qs_pJSXP,metricbeat-000210,NA,doc,187,6.2.4,21,system,memory,,11.369,4.522,0.2846,11.369,12.211,16.891,4.68,0.277,15.891,4.522,0.2846
5882,"December 18th 2018, 18:57:02.544",1,upytwmcBn_oGi6rs1313,metricbeat-000210,NA,doc,187,6.2.4,21,system,memory,,11.51,4.381,0.2757,11.51,12.307,16.891,4.584,0.2714,15.891,4.381,0.2757
5722,"December 18th 2018, 19:02:02.542",1,rAGywmcBAOA7YPJGT079,metricbeat-000210,NA,doc,187,6.2.4,21,system,memory,,11.462,4.429,0.2787,11.462,12.27,16.891,4.621,0.2736,15.891,4.429,0.2787
5562,"December 18th 2018, 19:07:02.541",1,f0G2wmcBbOSZnM2x4toZ,metricbeat-000210,NA,doc,187,6.2.4,21,system,memory,,11.528,4.363,0.2746,11.528,12.348,16.891,4.543,0.2689,15.891,4.363,0.2746
5401,"December 18th 2018, 19:12:02.566",1,IE-7wmcB6ZGVNHRkuFjN,metricbeat-000210,NA,doc,187,6.2.4,21,system,memory,,11.459,4.432,0.2789,11.459,12.277,16.891,4.614,0.2732,15.891,4.432,0.2789
5241,"December 18th 2018, 19:17:02.609",1,vlTAwmcB6ZGVNHRkCfeB,metricbeat-000210,NA,doc,187,6.2.4,21,system,memory,,11.557,4.334,0.2728,11.557,12.39,16.891,4.501,0.2665,15.891,4.334,0.2728
5081,"December 18th 2018, 19:22:02.653",1,SFnEwmcB6ZGVNHRkvcsb,metricbeat-000210,NA,doc,187,6.2.4,21,system,memory,,11.575,4.316,0.2716,11.575,12.414,16.891,4.477,0.2651,15.891,4.316,0.2716
4920,"December 18th 2018, 19:27:02.685",1,LLjJwmcBxOZ1qs_pPTed,metricbeat-000210,NA,doc,187,6.2.4,21,system,memory,,11.487,4.404,0.2771,11.487,12.281,16.891,4.61,0.2729,15.891,4.404,0.2771
4759,"December 18th 2018, 19:32:02.719",1,nVzNwmcBbOSZnM2xxCjy,metricbeat-000210,NA,doc,187,6.2.4,21,system,memory,,11.163,4.728,0.2975,11.163,11.715,16.891,5.176,0.3064,15.891,4.728,0.2975
4598,"December 18th 2018, 19:37:02.754",1,sCfSwmcBAOA7YPJGWC_x,metricbeat-000210,NA,doc,187,6.2.4,21,system,memory,305,11.289,4.602,0.2896,11.289,11.844,16.891,5.047,0.2988,15.891,4.602,0.2896
4437,"December 18th 2018, 19:42:02.784",1,Q8_XwmcBn_oGi6rsAwtd,metricbeat-000210,NA,doc,187,6.2.4,21,system,memory,,11.246,4.645,0.2923,11.246,11.738,16.891,5.153,0.305,15.891,4.645,0.2923
4276,"December 18th 2018, 19:47:02.810",1,2_7bwmcBN4R-DFd1g15R,metricbeat-000210,NA,doc,187,6.2.4,21,system,memory,,11.666,4.225,0.2659,11.666,12.376,16.891,4.515,0.2673,15.891,4.225,0.2659
