,X_timestamp,beat_hostname,enrichment_branch_name,system_memory_actual_free,system_memory_actual_used_bytes,system_memory_actual_used_pct,system_memory_free,system_memory_swap_free,system_memory_swap_used_bytes,system_memory_swap_used_pct,system_memory_used_bytes,system_memory_used_pct,system_diskio_io_time,system_diskio_read_count,system_diskio_read_time,system_diskio_write_bytes,system_diskio_write_count,system_diskio_write_time,system_cpu_idle_pct,system_cpu_iowait_pct,system_cpu_irq_pct,system_cpu_nice_pct,system_cpu_softirq_pct,system_cpu_steal_pct,system_cpu_system_pct,system_cpu_total_pct,system_cpu_user_pct,HBOS
68,130518,135,16,13.413,2.478,15.6,13.413,14.493,2.398,14.2,2.478,15.6,0,0,0,0.0,0,0,3.85,0.0,0.0,0.0,0.0,0.0,0.13,0.15,0.02,6.170127123469184
69,130816,156,20,13.231,2.66,16.74,13.231,14.220999999999998,2.67,15.81,2.66,16.74,0,0,0,0.0,0,0,3.96,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.01,6.016608062745542
70,130944,102,12,13.370999999999999,2.52,15.86,13.370999999999999,14.446,2.445,14.47,2.52,15.86,0,0,0,0.0,0,0,3.89,0.0,0.0,0.0,0.0,0.0,0.07,0.11,0.04,5.993728034828324
71,130548,143,18,13.455,2.436,15.33,13.455,14.458,2.4330000000000003,14.4,2.436,15.33,0,0,0,0.0,0,0,3.91,0.0,0.0,0.0,0.0,0.0,0.05,0.09,0.04,5.980221065753501
72,130628,22,2,13.214,2.677,16.85,13.214,14.292,2.6,15.39,2.677,16.85,0,0,0,0.0,0,0,3.96,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.01,5.6205338640577605
73,130744,111,13,13.329,2.562,16.12,13.329,14.405999999999999,2.485,14.71,2.562,16.12,0,0,0,0.0,0,0,3.83,0.0,0.0,0.0,0.0,0.0,0.15,0.17,0.02,5.606374553813977
74,130902,24,2,13.261,2.63,16.55,13.261,14.325,2.5660000000000003,15.19,2.63,16.55,0,0,0,0.0,0,0,3.95,0.0,0.0,0.0,0.0,0.0,0.04,0.05,0.02,5.5776714142749055
75,130951,72,8,13.272,2.6189999999999998,16.48,13.272,14.272,2.6189999999999998,15.5,2.6189999999999998,16.48,0,0,0,0.0,0,0,3.95,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.01,5.387807755288695
76,130813,97,11,13.305,2.5860000000000003,16.27,13.305,14.419,2.472,14.64,2.5860000000000003,16.27,0,0,0,0.0,0,0,3.94,0.0,0.0,0.0,0.0,0.0,0.05,0.06,0.01,5.169853241127699
77,130710,151,19,13.558,2.333,14.68,13.558,14.507,2.384,14.11,2.333,14.68,0,0,0,0.0,0,0,3.97,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.01,4.9157120102502505
